"DATA_EXPLO","OCUPACIO","CODI_DISTRICTE","NOM_DISTRICTE","CODI_BARRI","NOM_BARRI","EMPLACAMENT","SUPERFICIE_OCUPADA","TAULES","CADIRES","ORDENACIO","X_ETRS89","Y_ETRS89","LATITUD","LONGITUD"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. ROVIRA I TRIAS, 2","36",12.00,48.00,"Distribució Prèvia","29762344","84530244","41.4092516415433","2.15963120524458"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. VILA DE GRACIA, 9","30",10.00,40.00,"Ordenació Singular","29681896","83763186","41.4023360006578","2.15875789155863"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. VILA DE GRACIA, 11","30",10.00,40.00,"Ordenació Singular","29664140","83763250","41.4023350239135","2.15854548435145"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PG. GRACIA, 120","9",3.00,12.00,"Ordenació Singular","29773182","83431610","41.3993575939365","2.15988833154431"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. SOL, 7-8","18",6.00,24.00,"Ordenació Singular","29626308","83904717","41.4036058545833","2.15807648605067"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. SOL, 16","18",6.00,24.00,"Ordenació Singular","29586900","83907415","41.4036267039313","2.15760475908697"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. VIRREINA, 2","36",12.00,48.00,"Ordenació Singular","29673888","84264258","41.4068482708439","2.15860387981359"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. REVOLUCIO DE SETEMBRE 1868, 17","21",7.00,28.00,"Distribució Prèvia","29728682","83975631","41.404253505778","2.15929288948192"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","C. TORRIJOS, 53","8.4",7.00,14.00,"Ordenació General","29680258","84209530","41.4063559133659","2.15868644276875"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. VIRREINA, 5","36",12.00,48.00,"Ordenació Singular","29631409","84248027","41.4066983668678","2.15809759213668"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","TRAV. GRACIA, 114","9",4.00,16.00,"Ordenació General","29461952","83647931","41.4012786747727","2.15614032144352"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","PL. VILA DE GRACIA, 11","30",10.00,40.00,"Ordenació Singular","29664140","83763250","41.4023350239135","2.15854548435145"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",31,"la Vila de Gràcia","C. TORRIJOS, 51","4.8",4.00,8.00,"Ordenació General","29686938","84201062","41.4062802295479","2.15876733858591"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. GANDUXER, 26","2.4",2.00,4.00,"Ordenació General","28076946","83005574","41.3953705223627","2.13964931982918"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MUNTANER, 256","8.55",3.00,12.00,"Ordenació General","28906348","83166185","41.3968908360704","2.14955079684851"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. AMIGO, 69","4.8",4.00,8.00,"Ordenació General","28404418","83364250","41.3986301975724","2.14352374126122"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. TENOR VIÑAS, 3","11.86",4.00,16.00,"Ordenació General","28374737","83169092","41.3968698431003","2.14319180057923"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. FRANCESC MACIA, 5","18",8.00,32.00,"Distribució Prèvia","28554738","82971132","41.3951029065278","2.14536816631719"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. AMIGO, 33","1.2",1.00,2.00,"Ordenació General","28592694","83166280","41.3968639005267","2.14579913691257"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MESTRE NICOLAU, 6","12",4.00,16.00,"Ordenació General","28392866","82960304","41.3949909857521","2.14343333307143"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. TENOR VIÑAS, 1","18",8.00,32.00,"Ordenació General","28366358","83156774","41.39675815335","2.14309303585053"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MESTRE NICOLAU, 25","4.5",2.00,8.00,"Ordenació General","28471580","83113559","41.3963782990456","2.14435670870927"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. BORI I FONTESTA, 45","184.61",41.00,164.00,"Ordenació General","27955842","82892752","41.3943435397146","2.13821424119199"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MESTRE NICOLAU, 9","9",4.00,16.00,"Ordenació General","28362938","82954872","41.3949393964369","2.14307601444832"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","VIA. AUGUSTA, 53","13.5",6.00,24.00,"Ordenació General","29312916","83516105","41.4000782780645","2.15437295471514"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. CALVET, 1","4.8",4.00,8.00,"Ordenació General","28630147","82971425","41.3951122413618","2.14627008191105"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MUNTANER, 239","1.2",1.00,2.00,"Ordenació General","28890096","83151988","41.3967615320662","2.14935807208576"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. CARDONA, 11","21.08",7.00,28.00,"Distribució Prèvia","28874530","83485961","41.3997681229593","2.14913265336665"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. AMIGO, 30","3.6",3.00,6.00,"Ordenació General","28623472","83159362","41.3968043252528","2.14616809108332"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","RDA. GENERAL MITRE, 243","6.75",3.00,12.00,"Ordenació General","28800289","84374338","41.4077628157352","2.14814011223394"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. MOLINA, 1-3","29.1",12.00,48.00,"Distribució Prèvia","28768260","83857005","41.4031005644223","2.14781783083733"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. HERCEGOVINA, 28","62.4",10.00,40.00,"Distribució Prèvia","28215208","84073897","41.4050048311262","2.14117637175538"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","AV. PAU CASALS, 24","8.4",7.00,14.00,"Ordenació General","28388698","83073045","41.3960060287968","2.14337014819815"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. SANTALO, 34","4.8",4.00,8.00,"Ordenació General","28697439","83235096","41.3974929942768","2.14704389876787"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. TUSET, 27","22.5",10.00,40.00,"Ordenació General","29113505","83331564","41.3983986309536","2.15200926505995"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. CALVET, 1","1.2",1.00,2.00,"Ordenació General","28630147","82971425","41.3951122413618","2.14627008191105"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. CALVET, 8-10","7.5",4.00,8.00,"Ordenació General","28613134","83015580","41.3955084184634","2.1460613879502"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","AV. DIAGONAL, 566","12.96",4.00,16.00,"Ordenació General","29058246","83097116","41.3962821722671","2.15137575883086"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MUNTANER, 239","4.8",4.00,8.00,"Ordenació General","28890096","83151988","41.3967615320662","2.14935807208576"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","AV. DIAGONAL, 520","12.96",4.00,16.00,"Ordenació General","29254862","83161767","41.3968817812498","2.15371993207061"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MUNTANER, 240-242","18",8.00,32.00,"Ordenació Singular","28993227","83086083","41.3961770636403","2.15059935990671"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. MOLINA, 2","22.5",10.00,40.00,"Distribució Prèvia","28810262","83799494","41.40258630559","2.14832703279353"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. BORI I FONTESTA, 20","9",4.00,16.00,"Ordenació General","28103057","82969184","41.3950451069565","2.13996594891427"
1/7/2019 00:00:00,"Terrasses en Espai Privat d'Ús Públic",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MUNTANER, 479-483","9",4.00,16.00,"Ordenació General","28053872","84002741","41.4043495359541","2.13925483627526"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. AMIGO, 44","3.6",3.00,6.00,"Ordenació General","28551711","83234892","41.3974782218473","2.14530083918455"
1/7/2019 00:00:00,"Terrasses en Via Pública",4,"Les Corts",19,"les Corts","C. JOAN GUELL, 228","6.75",3.00,12.00,"Ordenació General","27314167","82246488","41.3884651681296","2.13061698285636"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. BON PASTOR, 3","11.4",4.00,16.00,"Ordenació General","29016306","83098208","41.3962883065116","2.15087398617354"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. SANT GREGORI TAUMATURG, 8","5.85",4.00,10.00,"Ordenació General","27951248","83144938","41.3966144659165","2.13812928909631"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. BALMES, 279","2.25",1.00,4.00,"Ordenació General","28871234","83803206","41.4026251346908","2.14905595322811"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. BEETHOVEN, 8","8.25",5.00,10.00,"Ordenació General","28301890","82940418","41.3948037744966","2.14234754682416"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","TRAV. GRACIA, 60","2.4",2.00,4.00,"Ordenació General","29049179","83307385","41.3981751864616","2.15124266963441"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. ARIBAU, 318","5.4",3.00,6.00,"Ordenació General","28671128","83656561","41.4012866322933","2.14667953257657"
1/7/2019 00:00:00,"Terrasses en Espai Privat d'Ús Públic",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","VIA. AUGUSTA, 217","22.5",10.00,40.00,"Ordenació General","27951312","83465982","41.3995059843665","2.13809185190325"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. BON PASTOR, 6","18",8.00,32.00,"Ordenació General","29051658","83115074","41.3964433320603","2.15129485560555"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","AV. DIAGONAL, 558","12.96",4.00,16.00,"Ordenació General","29075766","83102950","41.3963362623359","2.15158463238263"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","RDA. GENERAL MITRE, 94","6.75",3.00,12.00,"Ordenació General","27808194","83745008","41.4020062188449","2.1363466649787"
1/7/2019 00:00:00,"Terrasses en Espai Privat d'Ús Públic",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. VALLMAJOR, 33","2.4",2.00,4.00,"Ordenació General","28092562","83829304","41.4027909218328","2.13973826694489"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. SANTALO, 103","4.8",4.00,8.00,"Ordenació General","28405458","83521493","41.4000465156074","2.14351758670167"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. AMIGO, 74","3.6",3.00,6.00,"Ordenació General","28357456","83439536","41.3993040858788","2.14295310079077"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. FERRAN AGULLO, 16-18","4.5",3.00,6.00,"Ordenació General","28259856","83264934","41.3977228132446","2.14180634341304"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. SANTALO, 103","4.8",4.00,8.00,"Ordenació General","28405458","83521493","41.4000465156074","2.14351758670167"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. SANTALO, 46","9.6",8.00,16.00,"Ordenació General","28650114","83285464","41.3979424416274","2.14647189891468"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. ATENES, 1","18",8.00,32.00,"Distribució Prèvia","28516259","83999379","41.4043605032051","2.14478652039167"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MUNTANER, 409","8.55",3.00,12.00,"Ordenació General","28317062","83736624","41.4019762383887","2.14243474936197"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. CARDONA, 4","9",4.00,16.00,"Ordenació Singular","28921746","83501172","41.3999092978703","2.14969564842931"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. CASANOVA, 213","10.8",4.00,16.00,"Ordenació General","28777514","83074776","41.3960561495504","2.14802055073273"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MUNTANER, 396-400","7.79",3.00,12.00,"Ordenació General","28355881","83728445","41.4019060335148","2.14290007122215"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. TUSET, 17","5.4",2.00,8.00,"Ordenació General","29166675","83280359","41.3979421321384","2.152651243098"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","VIA. AUGUSTA, 101","9",4.00,16.00,"Ordenació General","28984848","83827636","41.4028552098072","2.15041215686925"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. ARIBAU, 254","3.3",2.00,4.00,"Ordenació General","28948198","83324861","41.3983236696777","2.15003274950111"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","RDA. GENERAL MITRE, 158","8.55",3.00,12.00,"Ordenació General","28206835","84157279","41.4057550708033","2.14106631858305"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. JOAN LLONGUERAS, 4-5","27",12.00,48.00,"Ordenació Singular","28266965","82893002","41.394373602699","2.14193543566063"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. GAL.LA PLACIDIA, 1-7","8.46",5.00,12.00,"Ordenació General","29284338","83554699","41.4004233669242","2.154026604846"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. MOLINA, 2","9",4.00,16.00,"Ordenació General","28810262","83799494","41.40258630559","2.14832703279353"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. TUSET, 2-6","12.15",5.00,20.00,"Ordenació General","29287622","83194330","41.3971779456538","2.15410797579234"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","C. CRAYWINCKEL, 9","2.4",2.00,4.00,"Ordenació General","28171339","85050941","41.4138007388884","2.14053561067939"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. TUSET, 32","18",8.00,32.00,"Ordenació General","29157312","83323998","41.3983343475014","2.15253414335397"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. RAVELLA, 2","24.15",8.00,32.00,"Ordenació General","27854677","83756897","41.4021174705416","2.13690127827507"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. SANTALO, 42","9",6.00,12.00,"Ordenació General","28660681","83274054","41.3978406137232","2.14659963830634"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. SANTALO, 50","1.2",1.00,2.00,"Ordenació General","28635760","83300816","41.3980794373648","2.14629839699784"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. CALVET, 47","3.6",3.00,6.00,"Ordenació General","28368270","83254785","41.3976410701689","2.14310431056916"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MOLINE, 1","6.75",3.00,12.00,"Ordenació General","28874521","83516812","41.4000459852818","2.14912892128957"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MESTRE NICOLAU, 4","9",4.00,16.00,"Ordenació General","28384976","82948690","41.3948856803966","2.14334033625561"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","TRAV. GRACIA, 28","2.4",2.00,4.00,"Ordenació General","28800400","83104479","41.3963256998121","2.14829079666385"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","TRAV. GRACIA, 30","4.95",3.00,6.00,"Ordenació General","28816130","83117246","41.396442079907","2.14847744245687"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. COPERNIC, 94","3.45",2.00,6.00,"Ordenació General","28561374","83999440","41.4043650628714","2.14532620004483"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MADRAZO, 39","4.8",4.00,8.00,"Ordenació General","28972894","83743775","41.4020988500838","2.15027900037481"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","C. GUILLEM TELL, 23","2.4",2.00,4.00,"Ordenació General","28951632","83999928","41.4044040424156","2.14999459713008"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","PG. SANT GERVASI, 58","4.95",3.00,6.00,"Ordenació General","28080465","84952378","41.4129048969709","2.13946009385056"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. MOLINA, 1-3","29.4",12.00,48.00,"Distribució Prèvia","28768260","83857005","41.4031005644223","2.14781783083733"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","PG. SANT GERVASI, 62","5.7",2.00,8.00,"Ordenació General","28084209","85007920","41.4134054750672","2.1394982850728"
1/7/2019 00:00:00,"Terrasses en Via Pública",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","C. ROGER DE FLOR, 334","9",4.00,16.00,"Ordenació General","30260047","84265169","41.4069075427342","2.16561598541847"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","AV. REPUBLICA ARGENTINA, 193","9",4.00,16.00,"Ordenació General","28332677","85007488","41.4134237796189","2.14247103686063"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","PL. SANT JOAQUIM, 6","9",4.00,16.00,"Ordenació Singular","28673287","84280783","41.4069089441424","2.14663180077587"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","AV. REPUBLICA ARGENTINA, 271","4.5",2.00,8.00,"Ordenació General","28093675","85215099","41.4152722944738","2.13958691253975"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","AV. REPUBLICA ARGENTINA, 161","3.6",3.00,6.00,"Ordenació General","28502776","84982074","41.4132100367713","2.14450912657361"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","C. GUILLEM TELL, 23","3.6",3.00,6.00,"Ordenació General","28951632","83999928","41.4044040424156","2.14999459713008"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","PG. SANT GERVASI, 70","1.2",1.00,2.00,"Ordenació General","28073536","85069803","41.4139618736131","2.13936323502285"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","C. BALMES, 450","6.75",3.00,12.00,"Ordenació General","28021907","84719657","41.4108036359746","2.13878718967707"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","C. VALLIRANA, 78","3.6",3.00,6.00,"Ordenació General","28719784","84300521","41.4070908407801","2.14718571703886"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","RDA. GENERAL MITRE, 196","8.74",4.00,12.00,"Ordenació General","28590762","84313140","41.4071930438825","2.14564074124946"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","PG. SANT GERVASI, 78","6.75",3.00,12.00,"Ordenació General","28062878","85129082","41.4144948201591","2.13922867169494"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","C. CRAYWINCKEL, 31","2.4",2.00,4.00,"Ordenació General","28097280","84981116","41.4131652324181","2.13965785351633"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","C. MARMELLA, 23","9",4.00,16.00,"Ordenació General","28339817","84803797","41.4115898567871","2.1425805858567"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. SANTALO, 50","3.6",3.00,6.00,"Ordenació General","28635760","83300816","41.3980794373648","2.14629839699784"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","C. BALMES, 430","5.7",3.00,10.00,"Ordenació General","28082692","84558111","41.4093541005492","2.13953359895676"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. AMIGO, 37","4.8",4.00,8.00,"Ordenació General","28566557","83193630","41.3971079099959","2.14548328316434"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. OLIANA, 14","6.75",3.00,12.00,"Ordenació General","28844990","83548500","41.4003287740756","2.14877195624801"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. HERCEGOVINA, 22","13.5",6.00,24.00,"Distribució Prèvia","28178322","84027950","41.4045877108317","2.14074057231077"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MADRAZO, 54","20.25",9.00,36.00,"Ordenació General","28832026","83628156","41.4010450575341","2.14860752015903"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. CALVET, 28","4.8",4.00,8.00,"Ordenació General","28559397","83072227","41.3960138441083","2.14541196476854"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","VIA. AUGUSTA, 124","7.2",6.00,12.00,"Ordenació General","28728460","83821222","41.4027747537066","2.14734594654287"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. MOLINA, 4","27",12.00,48.00,"Distribució Prèvia","28821296","83809712","41.4026793120838","2.14845782172389"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. RECTOR UBACH, 3","4.5",2.00,8.00,"Ordenació General","28631242","83617612","41.400932294433","2.14620701153667"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","AV. DIAGONAL, 600","12.96",4.00,16.00,"Ordenació Singular","28511403","83041424","41.3957321482856","2.14484154795887"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","PL. MOLINA, 6","18",8.00,32.00,"Distribució Prèvia","28828984","83816797","41.4027438045261","2.14854895389901"
1/7/2019 00:00:00,"Terrasses en Via Pública",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","C. MESTRE NICOLAU, 10","6.9",4.00,12.00,"Ordenació General","28410116","82985697","41.3952212264157","2.14363665400723"
